cole_cod_dane_sede_encoded,cole_cod_dane_sede
269.23974454846854,115162000120
250.5956670437069,115322000024
275.20990947430056,115238000698
215.3270429391774,215183000060
308.6179463678434,315516000016
244.8351698417423,115572000321
341.8211555502797,315238000166
311.06992223339176,115001000057
335.4986073918103,315001001923
302.38390202832613,315001001010
246.60208197749262,115686000011
280.09112091204446,315572000037
249.87927219785306,115176000084
254.03383969484702,115131000172
237.285927401461,115001001142
272.34831224211285,315176000016
261.5677566120758,115322000016
292.1726864879881,115001002017
260.8968231713957,115804000021
279.40645154733807,115759002522
241.86720168756597,315759002556
259.06862805166253,215861000121
247.2943461517944,115759000465
242.4307602919758,215092000041
321.27561288175326,315759000111
249.61413383064328,115774000021
264.11575882254624,115798000014
272.34831224211285,315176000016
257.79600482301794,415238001664
260.8968231713957,115804000021
276.86135766288,115001002602
272.34831224211285,315176000016
246.80760279814606,315638000050
314.6380303342444,315001003555
247.1326961016514,115087000208
255.67578516187504,115646000019
332.6137368129286,415491000291
255.43046579076457,415403000197
254.70498061080517,315762000076
238.6279281085592,115176000033
309.9563389848987,315693000298
263.2545951246801,115835000283
287.635906446946,115407000023
263.74500050731325,215759000664
311.06992223339176,115001000057
253.02285318803726,315106000124
220.1600805109576,215183000337
244.8351698417423,115572000321
267.5087701277394,115001002807
246.60208197749262,115686000011
246.62451527012882,315759002564
251.60395286571838,115755000371
237.00894483147923,215580000041
264.752785826151,315511000018
244.56311499226024,315185000169
261.3638808984606,115466000011
280.09112091204446,315572000037
311.06992223339176,115001000057
237.09605435000532,115183000022
266.49639224432207,115299000011
332.6137368129286,415491000291
262.9353399114617,115176000041
266.49639224432207,115299000011
252.96804800255944,315776000133
276.86135766288,115001002602
244.8351698417423,115572000321
295.637783038961,315001000030
241.86720168756597,315759002556
297.1101684118607,315759000235
262.09251759241675,115764000082
256.38018813625536,115514000249
287.9033117897835,315759002653
284.6832736886583,115001000430
271.48228869205747,115455000027
341.8211555502797,315238000166
220.7642944759591,215572000334
230.2644225029172,215542000224
250.11609373060813,315238001740
255.67578516187504,115646000019
220.1710376244622,315176001097
237.09605435000532,115183000022
284.6832736886583,115001000430
247.0135834476133,115740000014
254.6683010180086,115879000221
320.948242276063,315001000188
332.6137368129286,415491000291
287.83143050860866,215759000907
244.8351698417423,115572000321
256.5528151610253,115047000019
244.87648007804603,115407000015
259.0491795138057,115469000038
311.06992223339176,115001000057
311.06992223339176,115001000057
254.6511859424656,115861000011
279.40645154733807,115759002522
264.9954527271162,115104000128
264.23423924593516,115753000013
308.6179463678434,315516000016
247.33273751825195,215476000013
286.8810384475767,315469000533
256.5528151610253,115047000019
238.4423875361076,115822000152
242.65660203601718,215542000194
259.06862805166253,215861000121
304.6189725050024,315238000026
305.57211531451554,315238000158
244.87648007804603,115407000015
247.0135834476133,115740000014
264.1853169695476,115808000026
308.65411996218285,315759001550
266.2205413340051,115001000367
287.83143050860866,215759000907
257.3165484603755,115757000026
249.61413383064328,115774000021
304.20470642925494,115238001813
249.82369102788996,215204000294
282.2420234213695,315759000014
253.81081807110758,115673000012
302.0242580154359,315238000964
263.45343166330474,115667000027
237.98798049795403,115097000028
287.9033117897835,315759002653
266.2205413340051,115001000367
251.7177878957327,215092000105
279.13376887537544,215176000101
261.3638808984606,115466000011
241.7577843044572,215632000592
271.66880610429774,115238000728
261.8920203602187,115491000017
245.5165569015372,115464000242
254.15451965027827,415001002061
244.87648007804603,115407000015
303.822903201948,315759000073
308.65411996218285,315759001550
250.5956670437069,115322000024
305.57211531451554,315238000158
238.74421031348996,315001003476
311.06992223339176,115001000057
292.3054857256662,215238000731
271.66880610429774,115238000728
237.285927401461,115001001142
284.6832736886583,115001000430
258.41373932171854,315001001893
267.07017227877594,115403000011
287.83143050860866,215759000907
241.03338118502546,315183000510
272.4353610274575,115516000025
347.3161289988377,315238001430
251.60395286571838,115755000371
233.62364442926219,115022000260
266.4574479083946,115087000011
289.12892348866,115759001887
295.637783038961,315001000030
261.8920203602187,115491000017
311.06992223339176,115001000057
262.43361873709557,315001000293
305.57211531451554,315238000158
297.1101684118607,315759000235
259.0491795138057,115469000038
256.5528151610253,115047000019
276.72557034716493,315759000243
258.41373932171854,315001001893
262.09251759241675,115764000082
341.8211555502797,315238000166
273.7624940886601,115759000279
304.20470642925494,115238001813
259.4353762725107,215837000340
259.44490305402576,215189000126
238.74421031348996,315001003476
275.20990947430056,115238000698
246.55567436632793,115664000123
239.25354834619662,115696000010
282.2420234213695,315759000014
264.11575882254624,115798000014
261.8920203602187,115491000017
289.12892348866,115759001887
266.49639224432207,115299000011
275.20990947430056,115238000698
287.635906446946,115407000023
279.40645154733807,115759002522
280.09112091204446,315572000037
244.8351698417423,115572000321
279.13376887537544,215176000101
268.82809133820336,115001001169
244.8351698417423,115572000321
284.6832736886583,115001000430
275.20990947430056,115238000698
273.7624940886601,115759000279
261.8920203602187,115491000017
292.3054857256662,215238000731
287.635906446946,115407000023
335.4986073918103,315001001923
287.83143050860866,215759000907
292.3054857256662,215238000731
279.40645154733807,115759002522
224.03621176413608,115572000062
238.74421031348996,315001003476
289.12892348866,115759001887
244.87648007804603,115407000015
305.57211531451554,315238000158
263.6695851512058,415516000410
234.32653290721882,315238001699
256.5528151610253,115047000019
275.20990947430056,115238000698
279.40645154733807,115759002522
261.5677566120758,115322000016
260.7329806108051,115272000010
253.4258063788245,115723000167
284.6832736886583,115001000430
263.2545951246801,115835000283
247.36685021423287,215646000170
249.87927219785306,115176000084
253.81081807110758,115673000012
247.36685021423287,215646000170
237.00894483147923,215580000041
250.5956670437069,115322000024
234.32653290721882,315238001699
248.41385496231618,315401000276
272.4353610274575,115516000025
311.06992223339176,115001000057
256.4507145618468,215238001141
244.1365025278537,315480000341
247.1326961016514,115087000208
233.8912022902681,215531000435
265.67228303593487,115001001232
246.80760279814606,315638000050
241.7577843044572,215632000592
266.2205413340051,115001000367
305.5176011835614,315238000794
287.9033117897835,315759002653
249.87927219785306,115176000084
256.4521162002395,115367000017
255.08131073572451,115317000016
244.87648007804603,115407000015
241.77040156830105,115572000011
254.6683010180086,115879000221
267.5087701277394,115001002807
260.7329806108051,115272000010
279.40645154733807,115759002522
264.93781453586723,115204000176
275.20990947430056,115238000698
271.66880610429774,115238000728
247.2943461517944,115759000465
256.80535880358724,115763000291
314.6380303342444,315001003555
250.1017920086579,415676000157
324.00124442995576,315759002670
259.4778581816414,215325000321
292.3054857256662,215238000731
242.5352916485768,315001003516
238.4423875361076,115822000152
251.44019631609257,115810000220
248.614649505517,115814000011
308.6179463678434,315516000016
254.15451965027827,415001002061
255.67578516187504,115646000019
264.93781453586723,115204000176
264.23423924593516,115753000013
244.1365025278537,315480000341
263.0022491073513,215272000197
260.7329806108051,115272000010
238.6279281085592,115176000033
236.1426082987809,215572000181
287.83143050860866,215759000907
259.2452818009466,215600000311
289.12892348866,115759001887
264.96898061080515,115759000490
248.1707440861514,415131000141
273.7624940886601,115759000279
264.0349370877173,115276000014
271.66880610429774,115238000728
299.91131564489694,115238000132
267.5087701277394,115001002807
256.80535880358724,115763000291
332.6137368129286,415491000291
261.5677566120758,115322000016
282.2420234213695,315759000014
255.25504379393436,115109000363
281.89613222065,115693000035
297.2606589064103,315176000067
254.6511859424656,115861000011
249.87927219785306,115176000084
247.3764476229071,215244000131
269.16469110621154,315660000012
261.8920203602187,115491000017
266.49639224432207,115299000011
254.70498061080517,315762000076
228.26981087138375,315176001072
260.01403220438306,115500000084
247.0135834476133,115740000014
221.65865024557164,215572000385
304.20470642925494,115238001813
239.92338435252958,315442000264
254.6511859424656,115861000011
268.11781833591346,215806000236
260.29614296414445,215759000524
255.98690412463648,215759001768
287.83143050860866,215759000907
241.42430587677413,215296000058
289.12892348866,115759001887
266.1763493878745,115051000155
251.6611138777394,115296000011
242.1841418042034,315293000141
275.20990947430056,115238000698
303.822903201948,315759000073
335.4986073918103,315001001923
287.83143050860866,215759000907
276.0471683633477,215837000358
250.65421432540842,115189000148
308.6179463678434,315516000016
254.6511859424656,115861000011
241.86720168756597,315759002556
259.0491795138057,115469000038
282.4337505697809,315001002237
255.82963989422157,215759000575
244.8351698417423,115572000321
243.04364549820053,215861000156
247.47574057500657,115218000209
238.4423875361076,115822000152
264.0349370877173,115276000014
255.7416010753088,115537000025
220.7642944759591,215572000334
233.62364442926219,115022000260
233.42586350752782,115368000151
256.5528151610253,115047000019
237.285927401461,115001001142
250.03009179817988,115842000272
304.20470642925494,115238001813
289.12892348866,115759001887
227.24006779870118,215572000393
263.2545951246801,115835000283
244.1365025278537,315480000341
246.55567436632793,115664000123
236.1426082987809,215572000181
262.09251759241675,115764000082
262.9353399114617,115176000041
238.4423875361076,115822000152
287.36406142752537,115759001895
246.55567436632793,115664000123
304.6189725050024,315238000026
224.75115638066646,215632000681
302.38390202832613,315001001010
233.42586350752782,115368000151
289.12892348866,115759001887
255.67578516187504,115646000019
266.4574479083946,115087000011
244.67854909078935,115522000126
266.2205413340051,115001000367
271.48228869205747,115455000027
261.3638808984606,115466000011
252.96804800255944,315776000133
296.10751481956027,315516000610
256.4507145618468,215238001141
302.38390202832613,315001001010
245.5165569015372,115464000242
287.36406142752537,115759001895
266.2205413340051,115001000367
264.96898061080515,115759000490
258.739249582409,115835000011
272.4353610274575,115516000025
266.4574479083946,115087000011
284.6832736886583,115001000430
279.40645154733807,115759002522
289.12892348866,115759001887
242.65660203601718,215542000194
287.83143050860866,215759000907
240.90046974984236,215681000514
247.36985936590074,115531000015
289.635276630287,315491000351
235.7170180171285,115507000012
259.0491795138057,115469000038
268.3292718648608,115759000473
272.9916128077921,315362000093
251.89382997103687,315816000191
249.4574099735554,115425000014
254.03383969484702,115131000172
237.00894483147923,215580000041
268.3292718648608,115759000473
249.87927219785306,115176000084
259.06862805166253,215861000121
273.7624940886601,115759000279
284.6832736886583,115001000430
246.80760279814606,315638000050
246.80760279814606,315638000050
273.0663460098229,115759000406
272.34831224211285,315176000016
272.34831224211285,315176000016
252.5899353693505,215135000236
233.62364442926219,115022000260
228.26981087138375,315176001072
247.2943461517944,115759000465
238.6279281085592,115176000033
255.7416010753088,115537000025
253.81081807110758,115673000012
246.80760279814606,315638000050
241.71225763506442,215814000261
224.75115638066646,215632000681
264.96898061080515,115759000490
304.6189725050024,315238000026
245.63794501000478,215814000253
245.9099353693505,215442000065
247.11196233576837,115332000294
240.59587386861963,215632000665
244.56311499226024,315185000169
284.6832736886583,115001000430
279.13376887537544,215176000101
296.10751481956027,315516000610
266.1763493878745,115051000155
280.09112091204446,315572000037
279.13376887537544,215176000101
254.70498061080517,315762000076
247.33273751825195,215476000013
253.81081807110758,115673000012
224.03621176413608,115572000062
279.40645154733807,115759002522
241.77040156830105,115572000011
320.948242276063,315001000188
256.80535880358724,115763000291
286.8810384475767,315469000533
287.635906446946,115407000023
302.38390202832613,315001001010
297.1101684118607,315759000235
264.93781453586723,115204000176
272.2371543587082,115516000424
272.2371543587082,115516000424
256.80535880358724,115763000291
266.2205413340051,115001000367
311.06992223339176,115001000057
258.41373932171854,315001001893
247.0135834476133,115740000014
264.23423924593516,115753000013
239.25354834619662,115696000010
252.6300148066129,115494000131
249.80553401200572,315600000226
242.1841418042034,315293000141
321.27561288175326,315759000111
250.5956670437069,115322000024
239.24751306749403,315001003483
252.6300148066129,115494000131
289.12892348866,115759001887
247.36685021423287,215646000170
255.67578516187504,115646000019
250.5803379075448,315238001758
292.3054857256662,215238000731
304.6189725050024,315238000026
247.36685021423287,215646000170
248.614649505517,115814000011
247.0135834476133,115740000014
297.2606589064103,315176000067
244.09131508141851,215842000013
311.06992223339176,115001000057
292.8608813570513,315176000997
297.1101684118607,315759000235
272.4353610274575,115516000025
265.67228303593487,115001001232
284.6832736886583,115001000430
268.82809133820336,115001001169
254.6683010180086,115879000221
263.74500050731325,215759000664
264.31158983107605,315759000227
284.94815452884046,315176000644
255.7416010753088,115537000025
282.4337505697809,315001002237
251.60395286571838,115755000371
256.4521162002395,115367000017
311.06992223339176,115001000057
241.77040156830105,115572000011
266.2205413340051,115001000367
256.5528151610253,115047000019
311.06992223339176,115001000057
248.614649505517,115814000011
265.2166020360172,315135000338
238.74421031348996,315001003476
311.06992223339176,115001000057
253.02285318803726,315106000124
272.34831224211285,315176000016
247.47574057500657,115218000209
237.00894483147923,215580000041
235.7170180171285,115507000012
254.6511859424656,115861000011
273.3513550734918,115299000038
252.73320215061761,115248000017
264.31158983107605,315759000227
263.2545951246801,115835000283
256.80535880358724,115763000291
264.11575882254624,115798000014
368.73029161884006,315001001842
266.2205413340051,115001000367
262.09251759241675,115764000082
287.9033117897835,315759002653
237.285927401461,115001001142
263.45343166330474,115667000027
260.10784341472737,315380000114
242.5352916485768,315001003516
251.89382997103687,315816000191
260.2210070286664,415837000225
244.1365025278537,315480000341
261.06363524982027,115897000221
246.60208197749262,115686000011
311.06992223339176,115001000057
245.5165569015372,115464000242
272.4353610274575,115516000025
279.40645154733807,115759002522
265.67228303593487,115001001232
262.9353399114617,115176000041
280.09112091204446,315572000037
273.43978489321785,115097000265
292.8608813570513,315176000997
237.00894483147923,215580000041
224.03621176413608,115572000062
235.7170180171285,115507000012
266.2205413340051,115001000367
249.87927219785306,115176000084
220.1710376244622,315176001097
261.8920203602187,115491000017
267.5087701277394,115001002807
272.2371543587082,115516000424
239.24751306749403,315001003483
262.09251759241675,115764000082
264.0349370877173,115276000014
250.11609373060813,315238001740
292.3054857256662,215238000731
247.1326961016514,115087000208
255.67578516187504,115646000019
265.67228303593487,115001001232
284.6832736886583,115001000430
250.03009179817988,115842000272
328.719766125512,315001003444
287.635906446946,115407000023
247.36685021423287,215646000170
264.9954527271162,115104000128
292.1726864879881,115001002017
341.8211555502797,315238000166
251.89382997103687,315816000191
252.10153220438306,115693000043
268.3292718648608,115759000473
261.2993208451811,115837000256
311.06992223339176,115001000057
259.4778581816414,215325000321
284.6832736886583,115001000430
255.67578516187504,115646000019
332.6137368129286,415491000291
272.34831224211285,315176000016
244.56311499226024,315185000169
273.3513550734918,115299000038
247.0135834476133,115740000014
242.05177015489377,215407000087
303.822903201948,315759000073
308.6179463678434,315516000016
249.4574099735554,115425000014
236.1426082987809,215572000181
280.09112091204446,315572000037
247.1326961016514,115087000208
241.7577843044572,215632000592
246.60208197749262,115686000011
268.82809133820336,115001001169
284.6832736886583,115001000430
277.2812440008679,115759001615
335.4986073918103,315001001923
272.4353610274575,115516000025
249.87927219785306,115176000084
250.65421432540842,115189000148
287.83143050860866,215759000907
282.4337505697809,315001002237
237.285927401461,115001001142
287.83143050860866,215759000907
244.87648007804603,115407000015
255.67578516187504,115646000019
287.635906446946,115407000023
277.2812440008679,115759001615
287.635906446946,115407000023
249.87927219785306,115176000084
273.0663460098229,115759000406
257.79600482301794,415238001664
273.7950435738253,315001000145
272.9916128077921,315362000093
249.61413383064328,115774000021
305.57211531451554,315238000158
224.03621176413608,115572000062
235.5975695390499,315759002530
260.01403220438306,115500000084
261.8920203602187,115491000017
304.20470642925494,115238001813
235.17652628644797,115676000013
262.9353399114617,115176000041
304.20470642925494,115238001813
256.80535880358724,115763000291
244.8351698417423,115572000321
247.11196233576837,115332000294
320.948242276063,315001000188
302.0242580154359,315238000964
279.40645154733807,115759002522
277.2812440008679,115759001615
214.725615053819,215572000121
238.53957503294254,215778000047
273.45677411546626,315238001057
273.0663460098229,115759000406
279.40645154733807,115759002522
271.66880610429774,115238000728
263.6695851512058,415516000410
292.3054857256662,215238000731
224.75115638066646,215632000681
308.6179463678434,315516000016
295.637783038961,315001000030
341.8211555502797,315238000166
260.8968231713957,115804000021
289.12892348866,115759001887
243.22419342207778,215238000412
271.48228869205747,115455000027
236.94787639235167,115572000348
260.01403220438306,115500000084
249.80553401200572,315600000226
292.1726864879881,115001002017
254.15451965027827,415001002061
264.11575882254624,115798000014
341.8211555502797,315238000166
273.7624940886601,115759000279
244.1365025278537,315480000341
289.12892348866,115759001887
287.83143050860866,215759000907
257.3780192795183,115790000031
262.9353399114617,115176000041
292.1726864879881,115001002017
239.24751306749403,315001003483
241.77040156830105,115572000011
254.2869771938431,315176000971
244.31627156188557,315778000181
259.0491795138057,115469000038
297.1101684118607,315759000235
263.45343166330474,115667000027
244.30825247056006,415839000125
299.91131564489694,115238000132
289.12892348866,115759001887
292.8608813570513,315176000997
241.77040156830105,115572000011
264.31158983107605,315759000227
321.27561288175326,315759000111
242.1841418042034,315293000141
256.38018813625536,115514000249
261.06363524982027,115897000221
265.92183172054723,215238000331
277.2812440008679,115759001615
246.55567436632793,115664000123
239.92338435252958,315442000264
275.20990947430056,115238000698
247.11196233576837,115332000294
279.13376887537544,215176000101
234.23265502077913,115897000018
250.5956670437069,115322000024
311.06992223339176,115001000057
242.5352916485768,315001003516
260.7329806108051,115272000010
292.3054857256662,215238000731
244.09131508141851,215842000013
257.7559863110639,215516000542
255.98690412463648,215759001768
253.85078039086716,315172000020
252.96804800255944,315776000133
321.27561288175326,315759000111
303.822903201948,315759000073
273.43978489321785,115097000265
249.1723359052584,115238000931
251.44019631609257,115810000220
275.20990947430056,115238000698
264.96898061080515,115759000490
276.0471683633477,215837000358
275.20990947430056,115238000698
215.3270429391774,215183000060
238.4423875361076,115822000152
244.9665739340573,315238001642
251.44019631609257,115810000220
245.63794501000478,215814000253
264.1853169695476,115808000026
297.1101684118607,315759000235
275.20990947430056,115238000698
250.5956670437069,115322000024
273.7624940886601,115759000279
247.2943461517944,115759000465
347.3161289988377,315238001430
235.17652628644797,115676000013
261.2993208451811,115837000256
257.7559863110639,215516000542
311.06992223339176,115001000057
220.4359830517934,215572000938
247.36985936590074,115531000015
255.7416010753088,115537000025
238.4423875361076,115822000152
242.4307602919758,215092000041
254.6511859424656,115861000011
261.2993208451811,115837000256
255.54997230115023,315001003523
259.0491795138057,115469000038
314.6380303342444,315001003555
287.83143050860866,215759000907
238.6279281085592,115176000033
287.635906446946,115407000023
265.2166020360172,315135000338
280.09112091204446,315572000037
250.65421432540842,115189000148
261.5677566120758,115322000016
272.34831224211285,315176000016
265.67228303593487,115001001232
249.1723359052584,115238000931
244.31627156188557,315778000181
244.87648007804603,115407000015
249.58789760483648,115377000015
249.4574099735554,115425000014
320.948242276063,315001000188
241.7577843044572,215632000592
257.7441027554788,315187000069
244.1365025278537,315480000341
246.80760279814606,315638000050
368.73029161884006,315001001842
335.4986073918103,315001001923
235.17652628644797,115676000013
253.02285318803726,315106000124
266.1763493878745,115051000155
239.03508390662222,115466000151
241.77040156830105,115572000011
273.0663460098229,115759000406
287.9033117897835,315759002653
292.3054857256662,215238000731
249.87927219785306,115176000084
254.15451965027827,415001002061
320.948242276063,315001000188
299.91131564489694,115238000132
257.3165484603755,115757000026
261.5310291712607,115599000013
257.3165484603755,115757000026
249.1723359052584,115238000931
282.2420234213695,315759000014
257.7559863110639,215516000542
241.86720168756597,315759002556
261.3638808984606,115466000011
237.285927401461,115001001142
289.12892348866,115759001887
311.06992223339176,115001000057
263.2545951246801,115835000283
272.4353610274575,115516000025
292.3054857256662,215238000731
258.41373932171854,315001001893
287.635906446946,115407000023
251.44019631609257,115810000220
245.63794501000478,215814000253
256.4521162002395,115367000017
266.49639224432207,115299000011
347.3161289988377,315238001430
235.17652628644797,115676000013
368.73029161884006,315001001842
242.5352916485768,315001003516
304.20470642925494,115238001813
287.9033117897835,315759002653
244.87648007804603,115407000015
287.9033117897835,315759002653
302.38390202832613,315001001010
256.4521162002395,115367000017
249.87927219785306,115176000084
252.10153220438306,115693000043
248.614649505517,115814000011
260.7329806108051,115272000010
299.91131564489694,115238000132
244.8351698417423,115572000321
305.57211531451554,315238000158
271.66880610429774,115238000728
239.92338435252958,315442000264
274.15261091906433,315753000021
261.5310291712607,115599000013
268.3292718648608,115759000473
302.0242580154359,315238000964
280.09112091204446,315572000037
249.87927219785306,115176000084
244.1365025278537,315480000341
266.4574479083946,115087000011
311.06992223339176,115001000057
244.30825247056006,415839000125
299.91131564489694,115238000132
239.24751306749403,315001003483
239.92338435252958,315442000264
305.5176011835614,315238000794
295.637783038961,315001000030
266.4574479083946,115087000011
266.2205413340051,115001000367
266.2205413340051,115001000367
241.86720168756597,315759002556
271.48228869205747,115455000027
279.40645154733807,115759002522
314.6380303342444,315001003555
304.6189725050024,315238000026
277.2812440008679,115759001615
247.2943461517944,115759000465
226.58832028190767,115832000151
255.67578516187504,115646000019
280.09112091204446,315572000037
227.29149114226902,315681000331
281.89613222065,115693000035
264.752785826151,315511000018
275.20990947430056,115238000698
261.06363524982027,115897000221
247.47574057500657,115218000209
259.2452818009466,215600000311
264.11575882254624,115798000014
247.11196233576837,115332000294
297.2606589064103,315176000067
302.63026758192865,315001003241
273.43978489321785,115097000265
251.60395286571838,115755000371
236.94787639235167,115572000348
255.08131073572451,115317000016
289.12892348866,115759001887
254.2869771938431,315176000971
220.7642944759591,215572000334
273.3513550734918,115299000038
252.6300148066129,115494000131
263.2545951246801,115835000283
292.8608813570513,315176000997
241.77040156830105,115572000011
287.9033117897835,315759002653
275.20990947430056,115238000698
249.87927219785306,115176000084
289.12892348866,115759001887
233.42586350752782,115368000151
242.1841418042034,315293000141
304.6189725050024,315238000026
272.9916128077921,315362000093
244.8351698417423,115572000321
247.08686068720297,215761000167
265.67228303593487,115001001232
271.4922974765438,315176000857
289.12892348866,115759001887
273.7624940886601,115759000279
238.74421031348996,315001003476
262.43361873709557,315001000293
238.6279281085592,115176000033
275.20990947430056,115238000698
272.2371543587082,115516000424
252.6300148066129,115494000131
257.3780192795183,115790000031
299.91131564489694,115238000132
261.5310291712607,115599000013
233.62364442926219,115022000260
268.3292718648608,115759000473
256.80535880358724,115763000291
253.67079254615967,315690000416
256.2723041167904,115224000067
263.2545951246801,115835000283
253.85078039086716,315172000020
261.37622576350645,315215000029
263.74500050731325,215759000664
249.1723359052584,115238000931
256.2723041167904,115224000067
279.13376887537544,215176000101
289.12892348866,115759001887
261.37622576350645,315215000029
251.89382997103687,315816000191
275.20990947430056,115238000698
279.13376887537544,215176000101
299.91131564489694,115238000132
244.87648007804603,115407000015
232.04989228225082,215664000055
244.67854909078935,115522000126
320.948242276063,315001000188
249.1723359052584,115238000931
250.11609373060813,315238001740
236.94787639235167,115572000348
242.4513739280904,315223000119
264.0349370877173,115276000014
224.75115638066646,215632000681
244.09131508141851,215842000013
244.87648007804603,115407000015
258.41373932171854,315001001893
271.7740379843529,215238000315
251.66191919937918,115518000219
260.8968231713957,115804000021
244.9665739340573,315238001642
287.83143050860866,215759000907
341.8211555502797,315238000166
275.20990947430056,115238000698
311.06992223339176,115001000057
241.03338118502546,315183000510
262.9353399114617,115176000041
247.11196233576837,115332000294
273.7624940886601,115759000279
254.25967738233314,115542000025
247.47574057500657,115218000209
253.02285318803726,315106000124
273.7624940886601,115759000279
311.06992223339176,115001000057
262.9353399114617,115176000041
305.57211531451554,315238000158
299.91131564489694,115238000132
252.6300148066129,115494000131
244.8351698417423,115572000321
240.11358740102312,215047000153
257.5684863110639,215491000348
266.49639224432207,115299000011
311.06992223339176,115001000057
236.1426082987809,215572000181
292.1726864879881,115001002017
284.6832736886583,115001000430
261.5677566120758,115322000016
251.89382997103687,315816000191
226.58832028190767,115832000151
254.03383969484702,115131000172
324.00124442995576,315759002670
262.9353399114617,115176000041
272.2371543587082,115516000424
263.74500050731325,215759000664
311.06992223339176,115001000057
273.7950435738253,315001000145
304.20470642925494,115238001813
220.7642944759591,215572000334
287.83143050860866,215759000907
257.3780192795183,115790000031
244.8351698417423,115572000321
224.75115638066646,215632000681
273.43978489321785,115097000265
224.75115638066646,215632000681
251.6611138777394,115296000011
261.8920203602187,115491000017
254.6511859424656,115861000011
249.87927219785306,115176000084
248.614649505517,115814000011
289.12892348866,115759001887
266.2205413340051,115001000367
247.0135834476133,115740000014
289.12892348866,115759001887
287.83143050860866,215759000907
332.6137368129286,415491000291
255.7416010753088,115537000025
236.1426082987809,215572000181
274.15261091906433,315753000021
292.3054857256662,215238000731
238.4423875361076,115822000152
273.7950435738253,315001000145
249.87927219785306,115176000084
311.06992223339176,115001000057
296.10751481956027,315516000610
257.13914946251464,215759000630
347.56287195291156,315001002288
252.96804800255944,315776000133
238.4423875361076,115822000152
246.60208197749262,115686000011
268.82809133820336,115001001169
276.86135766288,115001002602
244.8716467460696,215325000089
266.49639224432207,115299000011
259.0491795138057,115469000038
257.3780192795183,115790000031
251.89382997103687,315816000191
273.7950435738253,315001000145
242.1841418042034,315293000141
328.719766125512,315001003444
244.31627156188557,315778000181
260.10784341472737,315380000114
256.2723041167904,115224000067
252.04824037160554,215814000091
263.2545951246801,115835000283
304.6189725050024,315238000026
248.72571009478574,115720000212
242.4513739280904,315223000119
242.1841418042034,315293000141
284.6832736886583,115001000430
258.41373932171854,315001001893
284.6832736886583,115001000430
253.85078039086716,315172000020
245.19867651881444,215469000075
256.2723041167904,115224000067
242.05177015489377,215407000087
246.55567436632793,115664000123
311.06992223339176,115001000057
284.6832736886583,115001000430
268.3292718648608,115759000473
284.6832736886583,115001000430
260.10784341472737,315380000114
261.5677566120758,115322000016
348.12253001059327,315516000628
284.94815452884046,315176000644
257.7559863110639,215516000542
244.56311499226024,315185000169
255.54997230115023,315001003523
259.2452818009466,215600000311
233.55717051447337,315238000018
270.4374653764378,115097000036
260.10784341472737,315380000114
224.75115638066646,215632000681
308.6179463678434,315516000016
244.8351698417423,115572000321
275.20990947430056,115238000698
335.4986073918103,315001001923
273.7624940886601,115759000279
284.6832736886583,115001000430
243.98459495308748,315759000019
237.09605435000532,115183000022
253.67079254615967,315690000416
249.87927219785306,115176000084
237.285927401461,115001001142
254.6511859424656,115861000011
246.60208197749262,115686000011
275.20990947430056,115238000698
246.80760279814606,315638000050
292.3054857256662,215238000731
237.72326870268387,115759002131
255.25504379393436,115109000363
281.89613222065,115693000035
272.34831224211285,315176000016
257.3165484603755,115757000026
295.637783038961,315001000030
268.304979716805,115001000065
311.06992223339176,115001000057
292.1726864879881,115001002017
241.86720168756597,315759002556
266.4574479083946,115087000011
254.15451965027827,415001002061
264.9954527271162,115104000128
258.41373932171854,315001001893
284.6832736886583,115001000430
237.00894483147923,215580000041
271.66880610429774,115238000728
241.03338118502546,315183000510
268.3292718648608,115759000473
227.29149114226902,315681000331
249.58789760483648,115377000015
254.6511859424656,115861000011
304.20470642925494,115238001813
311.06992223339176,115001000057
247.2943461517944,115759000465
266.2205413340051,115001000367
284.6832736886583,115001000430
253.02285318803726,315106000124
259.0491795138057,115469000038
328.719766125512,315001003444
244.31627156188557,315778000181
305.57211531451554,315238000158
287.83143050860866,215759000907
271.18540646753246,315806000214
246.80760279814606,315638000050
275.20990947430056,115238000698
284.6832736886583,115001000430
328.719766125512,315001003444
304.6189725050024,315238000026
272.4353610274575,115516000025
256.4521162002395,115367000017
273.45677411546626,315238001057
251.66191919937918,115518000219
245.64561002348947,315238000476
261.5677566120758,115322000016
272.34831224211285,315176000016
304.20470642925494,115238001813
228.26981087138375,315176001072
311.06992223339176,115001000057
348.12253001059327,315516000628
304.6189725050024,315238000026
253.81081807110758,115673000012
256.38018813625536,115514000249
254.6511859424656,115861000011
246.60208197749262,115686000011
248.614649505517,115814000011
289.12892348866,115759001887
250.43105211542658,115757000395
266.2205413340051,115001000367
260.8968231713957,115804000021
308.6179463678434,315516000016
257.13914946251464,215759000630
256.4521162002395,115367000017
241.77040156830105,115572000011
249.87927219785306,115176000084
259.44490305402576,215189000126
244.8716467460696,215325000089
245.19867651881444,215469000075
255.25504379393436,115109000363
266.6397256118212,215516000305
238.74421031348996,315001003476
255.67578516187504,115646000019
243.98459495308748,315759000019
220.4359830517934,215572000938
256.5528151610253,115047000019
287.635906446946,115407000023
273.7950435738253,315001000145
304.20470642925494,115238001813
240.90046974984236,215681000514
